Instance,Terminal,Layer,X location,Y location,Voltage
_238_,VPWR,li1,50.3700,29.9200,1.799992
_237_,VPWR,li1,48.3000,29.9200,1.799992
_236_,VPWR,li1,46.2300,29.9200,1.799992
_235_,VPWR,li1,51.2900,29.9200,1.799992
_234_,VPWR,li1,34.5000,51.6800,1.799991
_233_,VPWR,li1,29.9000,51.6800,1.799993
_232_,VPWR,li1,32.8900,57.1200,1.799989
_231_,VPWR,li1,34.9600,40.8000,1.799992
_230_,VPWR,li1,41.6300,24.4800,1.799991
_229_,VPWR,li1,42.3200,19.0400,1.799991
_228_,VPWR,li1,46.0000,19.0400,1.799991
_227_,VPWR,li1,41.6300,19.0400,1.799991
_226_,VPWR,li1,40.2500,51.6800,1.799990
_225_,VPWR,li1,37.9500,51.6800,1.799990
_224_,VPWR,li1,37.7200,51.6800,1.799990
_223_,VPWR,li1,23.9200,46.2400,1.799995
_222_,VPWR,li1,27.1400,51.6800,1.799993
_221_,VPWR,li1,24.1500,51.6800,1.799994
_220_,VPWR,li1,28.9800,40.8000,1.799993
_219_,VPWR,li1,29.6700,35.3600,1.799994
_218_,VPWR,li1,33.5800,29.9200,1.799993
_217_,VPWR,li1,31.5100,35.3600,1.799994
_216_,VPWR,li1,26.4500,35.3600,1.799995
_215_,VPWR,li1,24.3800,51.6800,1.799994
_214_,VPWR,li1,22.0800,51.6800,1.799995
_213_,VPWR,li1,50.6000,40.8000,1.799989
_212_,VPWR,li1,46.9200,40.8000,1.799989
_211_,VPWR,li1,52.4400,46.2400,1.799991
_210_,VPWR,li1,49.2200,46.2400,1.799991
_209_,VPWR,li1,50.3700,51.6800,1.799989
_208_,VPWR,li1,48.3000,35.3600,1.799993
_207_,VPWR,li1,48.3000,24.4800,1.799990
_206_,VPWR,li1,43.4700,24.4800,1.799990
_205_,VPWR,li1,46.4600,24.4800,1.799990
_204_,VPWR,li1,50.3700,19.0400,1.799991
_203_,VPWR,li1,50.3700,24.4800,1.799990
_202_,VPWR,li1,9.8900,29.9200,1.799993
_201_,VPWR,li1,13.1100,29.9200,1.799994
_200_,VPWR,li1,20.4700,35.3600,1.799995
_199_,VPWR,li1,22.3100,35.3600,1.799996
_198_,VPWR,li1,33.5800,35.3600,1.799994
_197_,VPWR,li1,31.9700,40.8000,1.799992
_196_,VPWR,li1,29.4400,29.9200,1.799994
_195_,VPWR,li1,25.0700,24.4800,1.799995
_194_,VPWR,li1,34.5000,29.9200,1.799993
_193_,VPWR,li1,14.0300,29.9200,1.799994
_192_,VPWR,li1,17.0200,29.9200,1.799994
_191_,VPWR,li1,25.9900,29.9200,1.799995
_190_,VPWR,li1,20.0100,29.9200,1.799995
_189_,VPWR,li1,9.8900,35.3600,1.799993
_188_,VPWR,li1,13.1100,35.3600,1.799993
_187_,VPWR,li1,13.1100,40.8000,1.799992
_186_,VPWR,li1,16.1000,40.8000,1.799993
_185_,VPWR,li1,16.3300,35.3600,1.799994
_184_,VPWR,li1,25.7600,35.3600,1.799995
_183_,VPWR,li1,24.6100,19.0400,1.799995
_182_,VPWR,li1,34.5000,19.0400,1.799992
_181_,VPWR,li1,21.3900,19.0400,1.799996
_180_,VPWR,li1,27.1400,13.6000,1.799999
_179_,VPWR,li1,22.5400,13.6000,1.799999
_178_,VPWR,li1,29.4400,19.0400,1.799994
_177_,VPWR,li1,17.4800,40.8000,1.799993
_176_,VPWR,li1,15.1800,40.8000,1.799993
_175_,VPWR,li1,20.4700,46.2400,1.799995
_174_,VPWR,li1,14.9500,24.4800,1.799996
_173_,VPWR,li1,17.2500,24.4800,1.799996
_172_,VPWR,li1,11.7300,29.9200,1.799993
_171_,VPWR,li1,9.4300,46.2400,1.799994
_170_,VPWR,li1,11.2700,46.2400,1.799994
_169_,VPWR,li1,14.7200,46.2400,1.799995
_168_,VPWR,li1,14.7200,57.1200,1.799992
_167_,VPWR,li1,9.6600,57.1200,1.799992
_166_,VPWR,li1,29.4400,40.8000,1.799993
_165_,VPWR,li1,24.1500,57.1200,1.799992
_164_,VPWR,li1,31.5100,24.4800,1.799993
_163_,VPWR,li1,36.3400,19.0400,1.799992
_162_,VPWR,li1,23.0000,13.6000,1.799999
_161_,VPWR,li1,21.8500,24.4800,1.799996
_160_,VPWR,li1,25.5300,24.4800,1.799995
_159_,VPWR,li1,24.1500,29.9200,1.799995
_158_,VPWR,li1,16.7900,29.9200,1.799994
_157_,VPWR,li1,32.6600,13.6000,1.799999
_156_,VPWR,li1,33.5800,24.4800,1.799992
_155_,VPWR,li1,34.9600,24.4800,1.799992
_154_,VPWR,li1,23.6900,35.3600,1.799995
_153_,VPWR,li1,30.8200,19.0400,1.799993
_152_,VPWR,li1,22.0800,19.0400,1.799996
_151_,VPWR,li1,29.9000,13.6000,1.799999
_150_,VPWR,li1,22.7700,24.4800,1.799996
_149_,VPWR,li1,9.4300,51.6800,1.799994
_148_,VPWR,li1,22.7700,57.1200,1.799993
_147_,VPWR,li1,11.5000,57.1200,1.799992
_146_,VPWR,li1,21.1600,51.6800,1.799995
_145_,VPWR,li1,33.1200,51.6800,1.799992
_144_,VPWR,li1,46.4600,57.1200,1.799986
_143_,VPWR,li1,47.6100,51.6800,1.799989
_142_,VPWR,li1,48.9900,46.2400,1.799991
_141_,VPWR,li1,50.8300,40.8000,1.799989
_140_,VPWR,li1,53.1300,40.8000,1.799989
_139_,VPWR,li1,51.7500,46.2400,1.799991
_138_,VPWR,li1,49.4500,51.6800,1.799989
_137_,VPWR,li1,35.6500,51.6800,1.799991
_136_,VPWR,li1,37.4900,57.1200,1.799987
_135_,VPWR,li1,35.6500,57.1200,1.799988
_134_,VPWR,li1,27.1400,51.6800,1.799993
_133_,VPWR,li1,29.2100,46.2400,1.799994
_132_,VPWR,li1,26.9100,46.2400,1.799995
_131_,VPWR,li1,11.2700,51.6800,1.799995
_130_,VPWR,li1,24.1500,40.8000,1.799994
_129_,VPWR,li1,21.8500,40.8000,1.799995
_128_,VPWR,li1,9.8900,40.8000,1.799992
_127_,VPWR,li1,14.0300,51.6800,1.799995
_126_,VPWR,li1,14.0300,57.1200,1.799992
